Hauptkraftwerk;;;;;;;;Wehr 1;;;;Wehr 2;;;;Wehr 3;;;;Wehr4;;;;;;;;;;;;;
Gesamt Zufluss gemittelt (m3/s);Niv See (m.Å.M.);Durchfluss HKW  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Durchfluss M1;Durchfluss M2;Durchfluss Grundabl.;Niv Wehr 1 (m.Å.M.);Durchfluss Wehr 1  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 2 (m.Å.M.);Durchfluss Wehr 2  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 3 (m.Å.M.);Durchfluss Wehr 3  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 4 (m.Å.M.);Durchfluss Wehr 4  (m3/s);Leistung M1 (kW);Durchfluss Maschine (m3/s);Durchfluss Flachschieber (m3/s);Durchfluss Grundabl. 1 & 2 (m3/s);Pegel H. G. (NullPegel 263,00 m.Å.M);Durchfluss Heiderscheider Grund (m3/s);Gesamt Produktion (kWh);;Strompreis (?/kwh);;Gewinn          (?);Gesamt Gewinn Woche 02-2011
314,84;0;0;0;0;0;0;276,02;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,74;1;0;0;1;0;27;0,597;0;0;10,39;0,138091441;0;;
314,84;0;0;0;0;0;0;276,02;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,74;1;0;0;1;0;27;0,597;0;0;10,39;0,138091441;0;;
314,83;0;0;0;0;0;0;276,02;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,73;1;0;0;1;0;27;0,597;0;0;21,59;0,286948432;0;;
314,83;0;0;0;0;0;0;276,02;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,72;1;0;0;1;0;27;0,597;0;0;21,59;0,286948432;0;;
314,84;0;0;0;0;0;0;276,02;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,72;1;0;0;1;0;27;0,597;0;0;21,59;0,286948432;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,71;1;0;0;1;0;27;0,597;0;0;21,59;0,286948432;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,71;1;0;0;1;0;27;0,597;0;0;39,31;0,522461457;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,7;1;0;0;1;0;27;0,597;0;0;39,31;0,522461457;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,69;1;0;0;1;0;27;0,597;0;0;39,31;0,522461457;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,68;1;0;0;1;0;27;0,597;0;0;39,31;0,522461457;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,68;1;0;0;1;0;27;0,597;0;0;42,78;0,568580542;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,67;1;0;0;1;0;27;0,597;0;0;42,78;0,568580542;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,66;1;0;0;1;0;27;0,597;0;0;42,78;0,568580542;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,65;1;0;0;1;0;27;0,597;0;0;42,78;0,568580542;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,65;1;0;0;1;0;27;0,597;0;0;41,5;0,551568315;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,63;1;0;0;1;0;27;0,597;0;0;41,5;0,551568315;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,63;1;0;0;1;0;27;0,597;0;0;41,5;0,551568315;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,62;1;0;0;1;0;28;0,619;0;0;41,5;0,551568315;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,61;1;0;0;1;0;27;0,597;0;0;43,48;0,577884104;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,6;1;0;0;1;0;27;0,597;0;0;43,48;0,577884104;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,6;1;0;0;1;0;27;0,597;0;0;43,48;0,577884104;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,59;1;0;0;1;0;27;0,597;0;0;43,48;0,577884104;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,58;1;0;0;1;0;27;0,597;0;0;47,25;0,627990431;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,57;1;0;0;1;0;27;0,597;0;0;47,25;0,627990431;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,56;1;0;0;1;0;27;0,597;0;0;47,25;0,627990431;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,56;1;0;0;1;0;27;0,597;0;0;47,25;0,627990431;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,55;1;0;0;1;0;27;0,597;0;0;40,17;0,533891547;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,54;1;0;0;1;0;27;0,597;0;0;40,17;0,533891547;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,53;1;0;0;1;0;27;0,597;0;0;40,17;0,533891547;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,53;1;0;0;1;0;27;0,597;0;0;40,17;0,533891547;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,52;1;0;0;1;0;27;0,597;0;0;35,97;0,478070175;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,51;1;0;0;1;0;27;0,597;0;0;35,97;0,478070175;0;;
314,84;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,5;1;0;0;1;0;27;0,597;0;0;35,97;0,478070175;0;;
314,83;0;0;0;0;0;0;276,01;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,5;1;0;0;1;0;27;0,597;0;0;35,97;0,478070175;0;;
314,83;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,49;1;0;0;1;0;27;0,597;0;0;34,98;0,464912281;0;;
314,84;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,48;1;0;0;1;0;27;0,597;0;0;34,98;0,464912281;0;;
314,83;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,48;1;0;0;1;0;27;0,597;0;0;34,98;0,464912281;0;;
314,83;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,47;1;0;0;1;0;27;0,597;0;0;34,98;0,464912281;0;;
314,83;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,46;1;0;0;1;0;27;0,597;0;0;39,07;0,519271664;0;;
314,84;0;0;0;0;0;0;276;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,46;1;0;0;1;0;27;0,597;0;0;39,07;0,519271664;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,45;1;0;0;1;0;27;0,597;0;0;39,07;0,519271664;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,44;1;0;0;1;0;27;0,597;0;0;39,07;0,519271664;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,44;1;0;0;1;0;27;0,597;0;0;43,8;0,582137161;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,43;1;0;0;1;0;27;0,597;0;0;43,8;0,582137161;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,42;1,1;0;0;1,1;0;27;0,597;0;0;43,8;0,582137161;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,42;1,1;0;0;1,1;0;28;0,619;0;0;43,8;0,582137161;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,41;1,1;0;0;1,1;0;28;0,619;0;0;46,93;0,623737374;0;;
314,84;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,4;1,1;0;0;1,1;0;28;0,619;0;0;46,93;0,623737374;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,4;1,1;0;0;1,1;0;28;0,619;0;0;46,93;0,623737374;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,39;1,1;0;0;1,1;0;28;0,619;0;0;46,93;0,623737374;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,38;1,1;0;0;1,1;0;28;0,619;0;0;51,15;0,679824561;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,38;1,1;0;0;1,1;0;28;0,619;0;0;51,15;0,679824561;0;;
314,83;0;0;0;0;0;0;275,99;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,37;1,1;0;0;1,1;0;28;0,619;0;0;51,15;0,679824561;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,36;1,1;0;0;1,1;0;28;0,619;0;0;51,15;0,679824561;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,36;1,1;0;0;1,1;0;28;0,619;0;0;50,15;0,666533759;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,35;1,1;0;0;1,1;0;28;0,619;0;0;50,15;0,666533759;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,34;1,1;0;0;1,1;0;28;0,619;0;0;50,15;0,666533759;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,34;1,1;0;0;1,1;0;28;0,619;0;0;50,15;0,666533759;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,33;1,1;0;0;1,1;0;28;0,619;0;0;54,11;0,719165338;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,32;1,1;0;0;1,1;0;28;0,619;0;0;54,11;0,719165338;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,32;1,1;0;0;1,1;0;28;0,619;0;0;54,11;0,719165338;0;;
314,83;0;0;0;0;0;0;275,98;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,31;1,1;0;0;1,1;0;28;0,619;0;0;54,11;0,719165338;0;;
314,83;0;0;0;0;0;0;275,97;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,3;1,1;0;0;1,1;0;28;0,619;0;0;56,23;0,747341839;0;;
314,83;0;0;0;0;0;0;275,97;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,3;1,1;0;0;1,1;0;28;0,619;0;0;56,23;0,747341839;0;;
314,83;0;0;0;0;0;0;275,97;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,29;1,1;0;0;1,1;0;28;0,619;0;0;56,23;0,747341839;0;;
314,83;0;0;0;0;0;0;275,97;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,28;1,1;0;0;1,1;0;28;0,619;0;0;56,23;0,747341839;0;;
314,83;0;0;0;0;0;0;275,97;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,28;1,1;0;0;1,1;0;28;0,619;0;0;48,3;0,641945774;0;;
314,83;0;0;0;0;0;0;275,96;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,27;1,1;0;0;1,1;0;28;0,619;0;0;48,3;0,641945774;0;;
314,83;0;0;0;0;0;0;275,96;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,26;1,1;0;0;1,1;0;28;0,619;0;0;48,3;0,641945774;0;;
314,83;0;0;0;0;0;0;275,96;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,26;1,1;0;0;1,1;0;28;0,619;0;0;48,3;0,641945774;0;;
314,83;0;0;0;0;0;0;275,96;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,25;1,1;0;0;1,1;0;28;0,619;0;0;45,17;0,600345561;0;;
314,83;0;0;0;0;0;0;275,95;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,24;1,1;0;0;1,1;0;28;0,619;0;0;45,17;0,600345561;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,24;1,1;0;0;1,1;0;28;0,619;0;0;45,17;0,600345561;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,23;1,1;0;0;1,1;0;28;0,619;0;0;45,17;0,600345561;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,22;1,1;0;0;1,1;0;28;0,619;0;0;39,45;0,524322169;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,21;1,1;0;0;1,1;0;28;0,619;0;0;39,45;0,524322169;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,21;1,1;0;0;1,1;0;28;0,619;0;0;39,45;0,524322169;0;;
314,83;0;0;0;0;0;0;275,94;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,2;1,1;0;0;1,1;0;28;0,619;0;0;39,45;0,524322169;0;;
314,83;0;0;0;0;0;0;275,93;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,19;1,1;0;0;1,1;0;28;0,619;0;0;27,47;0,365098352;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,18;1,1;0;0;1,1;0;28;0,619;0;0;27,47;0,365098352;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,18;1,1;0;0;1,1;0;28;0,619;0;0;27,47;0,365098352;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,17;1,1;0;0;1,1;0;28;0,619;0;0;27,47;0,365098352;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,16;1,1;0;0;1,1;0;28;0,619;0;0;10,59;0,140749601;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,16;1,1;0;0;1,1;0;28;0,619;0;0;10,59;0,140749601;0;;
314,83;0;0;0;0;0;0;275,92;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,15;1,1;0;0;1,1;0;28;0,619;0;0;10,59;0,140749601;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,14;1,1;0;0;1,1;0;28;0,619;0;0;10,59;0,140749601;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,13;1,1;0;0;1,1;0;28;0,619;0;0;10,48;0,139287613;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,13;1,1;0;0;1,1;0;28;0,619;0;0;10,48;0,139287613;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,12;1,1;0;0;1,1;0;28;0,619;0;0;10,48;0,139287613;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,12;1,1;0;0;1,1;0;28;0,619;0;0;10,48;0,139287613;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,11;1,1;0;0;1,1;0;28;0,619;0;0;10,66;0,141679957;0;;
314,83;0;0;0;0;0;0;275,91;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,1;1,1;0;0;1,1;0;28;0,619;0;0;10,66;0,141679957;0;;
314,83;0;0;0;0;0;0;275,9;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,1;1,1;0;0;1,1;0;28;0,619;0;0;10,66;0,141679957;0;;
314,83;0;0;0;0;0;0;275,9;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,09;1,1;0;0;1,1;0;28;0,619;0;0;10,66;0,141679957;0;;
314,83;0;0;0;0;0;0;275,9;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,08;1,1;0;0;1,1;0;27;0,597;0;0;23,76;0,315789474;0;;
314,83;0;0;0;0;0;0;275,9;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,08;1,1;0;0;1,1;0;28;0,619;0;0;23,76;0,315789474;0;;
314,83;0;0;0;0;0;0;275,89;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,07;1,1;0;0;1,1;0;28;0,619;0;0;23,76;0,315789474;0;;
314,83;0;0;0;0;0;0;275,89;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,06;1,1;0;0;1,1;0;27;0,597;0;0;23,76;0,315789474;0;;
314,83;0;0;0;0;0;0;275,89;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,05;1,1;0;0;1,1;0;28;0,619;0;0;40,11;0,533094099;0;;
314,83;0;0;0;0;0;0;275,89;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,05;1;0;0;1;0;28;0,619;0;0;40,11;0,533094099;0;;
314,83;0;0;0;0;0;0;275,89;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,04;1;0;0;1;0;28;0,619;0;0;40,11;0,533094099;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,04;1;0;0;1;0;27;0,597;0;0;40,11;0,533094099;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,03;1;0;0;1;0;28;0,619;0;0;46,96;0,624136098;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,02;1;0;0;1;0;28;0,619;0;0;46,96;0,624136098;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,01;1;0;0;1;0;28;0,619;0;0;46,96;0,624136098;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269,01;1;0;0;1;0;28;0,619;0;0;46,96;0,624136098;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;269;1;0;0;1;0;28;0,619;0;0;53,04;0,704944179;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;268,99;1;0;0;1;0;28;0,619;0;0;53,04;0,704944179;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;268,99;1;0;0;1;0;27;0,597;0;0;53,04;0,704944179;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;268,98;1;0;0;1;0;27;0,597;0;0;53,04;0,704944179;0;;
314,83;0;0;0;0;0;0;275,88;0;0;0;273,66;0,5;0;0;271,07;0;0;0;268,98;1;0;0;1;0;28;0,619;0;0;55,28;0,734715577;0;;
314,83;14,2;4632;0;14,2;0;0;276,21;0;0;0;273,66;0,5;0;0;271,07;0;0;0;268,97;1;0;0;1;0;27;0,597;1158;0,930915313;55,28;0,734715577;64014,24;;
314,83;14,2;4599;0;14,2;0;0;276,34;16,1;76;39;273,66;20,2;54;23;271,03;7,7;0;0;268,96;1;0;0;1;0;27;0,597;1197,673201;0,962808568;55,28;0,734715577;66207,37455;;
314,83;14,2;4596;0;14,2;0;0;276,33;11,7;115;47;273,68;13,7;91;118;271,08;15,6;0;0;269,06;1,1;0;0;1,1;0;28;0,619;1241,943663;0,998397559;55,28;0,734715577;68654,64568;;
314,81;14,2;4603;0;14,2;0;0;276,37;12,8;110;51;273,66;13,1;86;99;271,06;12,8;0;0;269,21;1,1;0;0;1,1;0;28;0,619;1237,139163;0,994535225;61,27;0,814327485;75799,5165;;
314,8;14,2;4576;0;14,2;0;0;276,41;12,9;114;51;273,65;13;85;100;271,07;12,9;0;0;269,35;1,1;0;0;1,1;0;28;0,619;1231,548121;0,99004059;61,27;0,814327485;75456,95335;;
314,8;14,2;4573;0;14,2;0;0;276,43;13,1;119;52;273,63;12,7;86;102;271,08;13,3;0;0;269,45;1,1;0;0;1,1;0;28;0,619;1232,908173;0,991133935;61,27;0,814327485;75540,28376;;
314,79;14,2;4580;0;14,2;0;0;276,45;13,7;122;53;273,63;12,9;83;101;271,08;12,6;0;0;269,6;1,1;0;0;1,1;0;29;0,641;1234,626049;0,992514934;61,27;0,814327485;75645,53801;;
314,79;14,2;4580;0;14,2;0;0;276,46;14,1;122;54;273,63;12,7;84;101;271,09;12,9;0;0;269,69;1,1;0;0;1,1;0;29;0,641;1235,322635;0,99307492;63,19;0,839845827;78060,03733;;
314,79;14,2;4576;0;14,2;0;0;276,47;14,5;125;53;273,65;13,6;85;102;271,09;13;0;0;269,83;1,2;0;0;1,2;0;29;0,641;1235,498175;0,993216036;63,19;0,839845827;78071,12967;;
314,79;14,2;4570;0;14,2;0;0;276,48;14,8;127;53;273,65;13,6;91;105;271,09;13,7;0;0;269,94;1,2;0;0;1,2;0;29;0,641;1236,375794;0,993921553;63,19;0,839845827;78126,58643;;
314,79;0;0;0;0;0;0;276,4;1,7;26;0;273,59;0,4;59;49;271,02;2;0;0;270,09;1,1;0;0;1,1;0;29;0,641;33,59100687;0,027003785;63,19;0,839845827;2122,615724;;
314,79;0;0;0;0;0;0;276,4;0;0;0;273,61;0;0;0;271,01;0;0;0;270,11;1,1;0;0;1,1;0;29;0,641;0;0;56,55;0,751594896;0;;
314,77;0;0;0;0;0;0;276,38;0;0;0;273,61;0;0;0;271,02;0;0;0;270,11;1,1;0;0;1,1;0;29;0,641;0;0;56,55;0,751594896;0;;
314,78;0;0;0;0;0;0;276,39;0;0;0;273,61;0;0;0;271,02;0;0;0;270,11;1,1;0;0;1,1;0;29;0,641;0;0;56,55;0,751594896;0;;
314,78;0;0;0;0;0;0;276,39;0;0;0;273,61;0;0;0;271,02;0;0;0;270,1;1,1;0;0;1,1;0;29;0,641;0;0;56,55;0,751594896;0;;
314,77;0;0;0;0;0;0;276,38;0;0;0;273,62;0;0;0;271,02;0;0;0;270,1;1,1;0;0;1,1;0;28;0,619;0;0;54,28;0,721424774;0;;
314,78;0;0;0;0;0;0;276,38;0;0;0;273,62;0;0;0;271,02;0;0;0;270,1;1,1;0;0;1,1;0;29;0,641;0;0;54,28;0,721424774;0;;
314,78;0;0;0;0;0;0;276,38;0;0;0;273,62;0;0;0;271,02;0;0;0;270,09;1,1;0;0;1,1;0;28;0,619;0;0;54,28;0,721424774;0;;
314,78;0;0;0;0;0;0;276,38;0;0;0;273,63;0,1;0;0;271,02;0;0;0;270,09;1,1;0;0;1,1;0;29;0,641;0;0;54,28;0,721424774;0;;
314,77;0;0;0;0;0;0;276,38;0;0;0;273,63;0,1;0;0;271,02;0;0;0;270,08;1,1;0;0;1,1;0;29;0,641;0;0;49,68;0,660287081;0;;
314,78;0;0;0;0;0;0;276,38;0;0;0;273,63;0,1;0;0;271,02;0;0;0;270,07;1,1;0;0;1,1;0;29;0,641;0;0;49,68;0,660287081;0;;
314,78;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;271,02;0;0;0;270,07;1,1;0;0;1,1;0;29;0,641;0;0;49,68;0,660287081;0;;
314,78;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;271,02;0;0;0;270,06;1,1;0;0;1,1;0;29;0,641;0;0;49,68;0,660287081;0;;
314,77;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;271,02;0;0;0;270,05;1,1;0;0;1,1;0;29;0,641;0;0;46,3;0,615364168;0;;
314,78;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;271,03;0;0;0;270,04;1,1;0;0;1,1;0;28;0,619;0;0;46,3;0,615364168;0;;
314,78;0;0;0;0;0;0;276,36;0;0;0;273,64;0,3;0;0;271,03;0;0;0;270,03;1,1;0;0;1,1;0;28;0,619;0;0;46,3;0,615364168;0;;
314,77;0;0;0;0;0;0;276,36;0;0;0;273,65;0,3;0;0;271,03;0;0;0;270,03;1,1;0;0;1,1;0;28;0,619;0;0;46,3;0,615364168;0;;
314,78;0;0;0;0;0;0;276,35;0;0;0;273,65;0,3;0;0;271,03;0;0;0;270,02;1,1;0;0;1,1;0;28;0,619;0;0;47,72;0,634237108;0;;
314,78;0;0;0;0;0;0;276,35;0;0;0;273,65;0,3;0;0;271,04;0;0;0;270,01;1,1;0;0;1,1;0;28;0,619;0;0;47,72;0,634237108;0;;
314,78;0;0;0;0;0;0;276,35;0;0;0;273,65;0,4;0;0;271,04;0;0;0;270,01;1,1;0;0;1,1;0;28;0,619;0;0;47,72;0,634237108;0;;
314,78;0;0;0;0;0;0;276,35;0;0;0;273,65;0,4;0;0;271,04;0;0;0;270;1,1;0;0;1,1;0;28;0,619;0;0;47,72;0,634237108;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,65;0,4;0;0;271,04;0;0;0;269,99;1,1;0;0;1,1;0;28;0,619;0;0;55,48;0,737373737;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,65;0,4;0;0;271,04;0;0;0;269,98;1,1;0;0;1,1;0;28;0,619;0;0;55,48;0,737373737;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,65;0,4;0;0;271,04;0;0;0;269,97;1,1;0;0;1,1;0;28;0,619;0;0;55,48;0,737373737;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,66;0,4;0;0;271,05;0;0;0;269,97;1,1;0;0;1,1;0;28;0,619;0;0;55,48;0,737373737;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,66;0,4;0;0;271,05;0;0;0;269,96;1,1;0;0;1,1;0;28;0,619;0;0;56,3;0,748272196;0;;
314,78;0;0;0;0;0;0;276,34;0;0;0;273,66;0,5;0;0;271,05;0;0;0;269,95;1,1;0;0;1,1;0;28;0,619;0;0;56,3;0,748272196;0;;
314,78;0;0;0;0;0;0;276,33;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,94;1,1;0;0;1,1;0;28;0,619;0;0;56,3;0,748272196;0;;
