6,96
6,61
6,44
6,31
6,12
6,12
6,00
5,88
5,77
5,65
5,76
5,75
5,75
5,86
5,97
5,96
5,84
5,84
5,83
5,83
6,19
6,20
6,31
6,20
6,20
6,44
6,32
6,21
6,57
6,57
6,57
6,69
6,81
6,44
6,44
6,33
6,69
6,69
6,69
6,81
6,81
6,63
6,74
6,92
7,16
7,16
7,51
7,86
8,21
8,01
8,13
7,89
7,72
7,84
7,67
7,56
7,76
7,42
7,68
7,35
7,01
6,68
6,63
6,52
6,52
6,41
6,31
6,41
6,41
6,05
6,05
5,69
5,58
5,80
5,80
5,87
6,22
6,15
6,12
6,09
6,32
6,30
6,28
6,62
6,97
6,97
6,86
7,03
6,87
6,72
6,58
6,63
6,67
6,36
6,40
6,52
6,29
6,05
5,99
6,02
5,86
5,88
5,71
5,71
5,71
5,71
5,71
5,71
5,99
5,90
5,82
5,82
5,82
5,91
5,99
5,99
6,35
6,35
6,36
6,36
6,36
5,99
6,08
6,08
6,08
6,08
6,08
6,08
6,08
5,71
5,71
6,08
6,44
6,81
6,81
6,72
6,73
6,73
6,81
6,90
6,80
6,97
7,32
5,44
7,44
7,14
7,19
7,27
7,16
7,24
7,24
7,24
7,16
7,18
7,02
6,69
6,69
6,62
6,40
6,08
5,93
5,89
6,18
6,11
6,04
5,97
5,97
6,04
6,11
6,11
6,18
6,35
6,44
6,44
6,47
6,18
6,50
6,57
6,49
6,56
6,46
6,72
7,15
7,07
7,26
7,17
7,09
6,95
6,95
6,85
6,80
6,75
6,70
6,80
6,49
6,19
6,05
5,73
5,73
5,75
5,58
5,53
5,53
5,59
5,59
5,64
5,59
5,59
5,59
5,59
5,59
5,54
5,59
5,64
5,69
5,69
5,69
5,74
5,74
5,79
5,84
5,89
5,94
5,94
5,99
6,12
6,43
6,43
6,36
6,36
6,66
6,66
6,59
6,71
6,66
6,79
6,81
6,96
6,83
6,49
6,49
6,53
6,50
6,18
6,18
6,25
6,10
6,12
5,98
5,97
5,77
5,77
5,73
5,68
5,70
5,73
5,71
5,65
5,65
5,63
5,61
5,43
5,61
5,66
5,66
5,67
5,59
5,54
5,62
5,49
5,54
5,54
5,55
5,60
5,65
5,65
5,65
5,65
5,70
5,70
5,75
5,80
5,81
5,81
5,81
5,85
5,85
5,85
5,81
5,81
5,81
5,77
5,73
5,69
5,65
5,65
5,61
5,61
5,61
5,61
5,61
5,65
5,61
5,61
5,65
5,69
5,73
5,77
5,77
5,81
5,78
5,78
5,74
5,70
5,66
5,66
5,66
5,62
5,62
5,62
5,62
5,66
5,66
5,83
5,77
5,81
5,79
6,13
6,17
6,17
6,01
6,01
6,01
6,17
6,15
6,12
5,99
6,05
6,05
6,09
5,79
5,79
5,79
5,81
5,81
5,79
5,63
5,65
5,68
5,65
5,65
5,61
5,64
5,61
5,61
5,61
5,63
5,60
5,63
5,60
5,57
5,54
5,57
5,57
5,57
5,57
5,60
5,60
5,57
5,57
5,60
5,60
5,63
5,66
5,69
5,69
5,69
5,72
5,72
5,72
5,58
5,47
5,47
5,47
5,47
5,47
5,47
5,46
5,46
5,45
5,44
5,43
5,42
5,42
5,42
5,42
5,42
5,42
5,42
5,42
5,42
5,42
5,43
5,44
5,45
5,31
5,31
5,32
5,32
5,32
5,32
5,49
5,49
5,49
5,49
5,49
5,48
5,46
5,46
5,44
5,41
5,41
5,41
5,42
5,24
5,21
5,18
4,89
4,89
4,90
4,91
4,91
4,65
5,10
5,10
5,11
5,11
5,11
5,14
5,31
5,33
5,33
4,90
5,19
5,19
5,17
5,16
5,16
5,15
5,15
5,15
5,15
5,15
5,34
5,34
5,35
5,37
5,38
5,39
5,42
5,42
5,42
5,42
5,43
5,44
5,44
5,25
5,12
5,25
5,24
5,23
5,23
5,22
5,22
5,22
5,22
5,06
5,19
5,19
5,19
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,19
5,20
5,22
5,23
5,24
5,26
5,11
5,26
5,26
5,26
5,26
5,11
5,11
5,10
5,09
5,07
4,93
5,10
5,09
5,27
5,42
5,42
5,41
5,40
5,40
5,24
5,40
5,40
5,22
5,33
4,98
4,98
4,80
4,80
4,80
4,81
4,83
4,83
4,83
4,82
4,82
4,84
4,87
4,89
4,89
4,88
4,88
4,88
4,88
4,88
4,88
4,88
4,89
4,89
4,89
4,89
4,89
4,89
4,89
4,92
4,92
4,92
4,96
4,99
4,99
5,02
5,02
5,06
5,06
5,09
5,12
5,12
5,09
5,09
5,09
5,06
5,02
5,02
4,99
4,99
4,96
4,96
4,93
5,04
5,06
5,08
5,08
5,08
5,08
5,08
5,08
5,23
5,23
5,23
5,23
5,23
5,24
5,22
5,19
5,19
5,21
5,22
5,22
5,36
5,51
5,51
5,51
5,50
5,50
5,48
5,48
5,48
5,48
5,62
5,73
5,87
5,83
5,83
5,83
5,77
5,77
5,71
5,87
5,94
6,24
6,53
6,36
6,68
6,81
6,86
6,78
6,78
7,12
7,21
7,18
7,18
7,53
7,22
7,20
7,12
6,73
6,36
6,36
6,44
6,35
6,33
6,69
6,78
6,69
6,33
6,25
6,12
6,35
6,56
6,58
6,58
6,73
6,67
6,31
5,94
6,08
5,96
5,98
6,13
6,13
6,13
5,94
6,01
5,92
6,19
6,46
6,81
7,16
7,43
7,41
7,32
7,39
7,39
7,39
7,39
7,32
7,33
