Time;Inflow 1;Level 1;Outflow 1;Inflow 2;Level 2;Outflow 2;Inflow 3;Level 3;Outflow 3;Inflow 4;Level 4;Outflow 4;Inflow 5;Level 5;Outflow 5
01.01.2012 09:45;11,398;316,71;0;0;276,41;0;0;273,63;0,1;0,1;271,03;0;0;268,37;9,40
01.01.2012 10:00;11,398;316,71;10,7;10,7;276,41;0;0;273,64;0,1;0,1;271,03;0;0;268,28;9,30
01.01.2012 10:15;11,398;316,71;25,7;25,7;276,43;25;25;273,67;25,8;25,8;271,09;25,3;25,3;268,20;10,30
01.01.2012 10:30;11,398;316,68;25,7;25,7;276,4;24,1;24,1;273,67;25,9;25,9;271,05;25,4;25,4;268,31;11,80
01.01.2012 10:45;11,398;316,71;25,7;25,7;276,4;23,8;23,8;273,65;25,5;25,5;271,03;24,4;24,4;268,48;13,40
01.01.2012 11:00;11,398;316,71;25,7;25,7;276,41;23,8;23,8;273,64;25;25;271,03;22,5;22,5;268,64;15,00
01.01.2012 11:15;11,398;316,68;25,7;25,7;276,44;24,1;24,1;273,64;25,3;25,3;271,04;22,3;22,3;268,74;17,00
01.01.2012 11:30;11,398;316,68;25,7;25,7;276,45;24,4;24,4;273,62;24,8;24,8;271,06;22,3;22,3;268,85;19,20
01.01.2012 11:45;11,398;316,68;25,7;25,7;276,46;24,9;24,9;273,64;24,9;24,9;271,06;21,5;21,5;268,93;21,00
01.01.2012 12:00;11,398;316,68;25,7;25,7;276,47;24,4;24,4;273,63;25,1;25,1;271,06;22,2;22,2;268,99;21,10
01.01.2012 12:15;11,398;316,68;25,7;25,7;276,47;24,2;24,2;273,63;24,9;24,9;271,06;22,2;22,2;269,05;21,30
01.01.2012 12:30;11,398;316,68;25,7;25,7;276,45;25;25;273,63;25,2;25,2;271,09;22,3;22,3;269,10;21,40
01.01.2012 12:45;11,398;316,67;25,7;25,7;276,43;24,4;24,4;273,65;25,6;25,6;271,1;22,8;22,8;269,15;20,90
01.01.2012 13:00;11,398;316,68;25,7;25,7;276,42;24;24;273,65;24,8;24,8;271,1;23,6;23,6;269,21;21,10
01.01.2012 13:15;11,398;316,68;25,7;25,7;276,42;24,4;24,4;273,65;25,1;25,1;271,09;23,3;23,3;269,27;21,20
01.01.2012 13:30;11,398;316,67;25,7;25,7;276,47;23,9;23,9;273,61;22,2;22,2;271,09;22,2;22,2;269,32;21,30
01.01.2012 13:45;11,398;316,67;25,7;25,7;276,45;25,2;25,2;273,65;25,7;25,7;271,09;23,2;23,2;269,34;21,40
01.01.2012 14:00;11,398;316,67;25,6;25,6;276,43;24,3;24,3;273,66;25,7;25,7;271,08;23,3;23,3;269,41;21,00
01.01.2012 14:15;11,398;316,67;13,1;13,1;276,41;10,5;10,5;273,61;10,7;10,7;271,04;12,4;12,4;269,47;21,10
01.01.2012 14:30;11,398;316,67;13,1;13,1;276,44;11,5;11,5;273,65;11;11;271,12;8,7;8,7;269,41;21,00
01.01.2012 14:45;11,398;316,67;13,1;13,1;276,46;11,7;11,7;273,66;11,7;11,7;271,15;12,5;12,5;269,30;20,80
01.01.2012 15:00;11,398;316,67;13,1;13,1;276,46;12,2;12,2;273,66;12,6;12,6;271,12;12;12;269,25;20,70
01.01.2012 15:15;11,578;316,67;13,1;13,1;276,46;12,3;12,3;273,66;13;13;271,1;12;12;269,20;20,50
01.01.2012 15:30;11,759;316,67;13,1;13,1;276,44;12,6;12,6;273,64;13,4;13,4;271,08;12,1;12,1;269,14;20,70
01.01.2012 15:45;11,759;316,67;13,1;13,1;276,44;12;12;273,64;12,4;12,4;271,07;12,1;12,1;269,09;20,60
01.01.2012 16:00;11,759;316,67;13,1;13,1;276,44;12;12;273,63;12,4;12,4;271,1;11,8;11,8;269,01;20,80
01.01.2012 16:15;11,759;316,68;13,1;13,1;276,44;12;12;273,63;12,1;12,1;271,11;12,7;12,7;268,94;20,60
01.01.2012 16:30;11,759;316,67;13,1;13,1;276,44;12,1;12,1;273,63;12;12;271,11;13;13;268,89;20,40
01.01.2012 16:45;11,759;316,67;13,1;13,1;276,44;12;12;273,63;12;12;271,1;12,7;12,7;268,84;20,70
01.01.2012 17:00;11,939;316,68;13,1;13,1;276,44;12,1;12,1;273,63;12;12;271,08;12,3;12,3;268,77;20,50
01.01.2012 17:15;11,939;316,68;13,1;13,1;276,44;12;12;273,63;12;12;271,07;12,2;12,2;268,71;20,70
01.01.2012 17:30;11,939;316,68;13,1;13,1;276,44;12,2;12,2;273,63;11,8;11,8;271,08;11,8;11,8;268,64;20,50
01.01.2012 17:45;11,939;316,68;13,1;13,1;276,44;12,1;12,1;273,65;11,9;11,9;271,09;11,9;11,9;268,57;20,70
01.01.2012 18:00;11,939;316,68;21;21;276,45;14,4;14,4;273,65;13,8;13,8;271,07;11,8;11,8;268,50;20,80
01.01.2012 18:15;11,939;316,68;25,7;25,7;276,44;24,6;24,6;273,69;26,5;26,5;271,08;26,6;26,6;268,45;20,70
01.01.2012 18:30;11,939;316,68;25,7;25,7;276,43;24,4;24,4;273,63;25;25;271,04;25,1;25,1;268,48;20,30
01.01.2012 18:45;11,939;316,67;25,7;25,7;276,42;23,9;23,9;273,63;25,3;25,3;271,03;23,9;23,9;268,57;20,60
01.01.2012 19:00;11,939;316,67;25,6;25,6;276,41;24,1;24,1;273,62;25,1;25,1;271,04;23,6;23,6;268,65;20,90
01.01.2012 19:15;11,939;316,67;25,6;25,6;276,43;24,3;24,3;273,61;24,6;24,6;271,06;23,4;23,4;268,71;20,60
01.01.2012 19:30;11,939;316,67;25,6;25,6;276,47;24,8;24,8;273,61;24,4;24,4;271,07;22,8;22,8;268,76;20,20
01.01.2012 19:45;12,119;316,67;25,6;25,6;276,45;24,8;24,8;273,63;25,6;25,6;271,06;22,8;22,8;268,82;19,90
01.01.2012 20:00;12,3;316,67;25,6;25,6;276,44;24,1;24,1;273,65;25,4;25,4;271,06;22,8;22,8;268,92;20,20
01.01.2012 20:15;12,3;316,67;25,6;25,6;276,44;24,5;24,5;273,65;25,6;25,6;271,05;22,2;22,2;268,99;19,70
01.01.2012 20:30;12,3;316,67;25,6;25,6;276,44;24,6;24,6;273,64;25,2;25,2;271,06;22,3;22,3;269,07;18,80
01.01.2012 20:45;12,549;316,67;25,6;25,6;276,44;24,4;24,4;273,63;25;25;271,07;22,2;22,2;269,15;17,60
01.01.2012 21:00;12,549;316,64;25,6;25,6;276,44;24,2;24,2;273,62;24,6;24,6;271,1;22,8;22,8;269,24;17,00
01.01.2012 21:15;12,549;316,64;25,6;25,6;276,44;24,3;24,3;273,65;24,4;24,4;271,1;22,7;22,7;269,32;16,30
01.01.2012 21:30;12,798;316,64;25,6;25,6;276,44;24,3;24,3;273,65;25,5;25,5;271,08;22,2;22,2;269,43;15,10
01.01.2012 21:45;12,798;316,64;25,6;25,6;276,44;24,5;24,5;273,64;25;25;271,06;20,5;20,5;269,53;14,40
01.01.2012 22:00;12,798;316,64;25,6;25,6;276,44;24,2;24,2;273,63;25;25;271,05;20,6;20,6;269,65;13,60
01.01.2012 22:15;12,798;316,64;25,6;25,6;276,44;24,3;24,3;273,62;24,3;24,3;271,05;20,5;20,5;269,76;13,30
01.01.2012 22:30;12,798;316,64;25,6;25,6;276,45;24,3;24,3;273,65;25,2;25,2;271,09;21,5;21,5;269,87;12,50
01.01.2012 22:45;12,798;316,64;25,6;25,6;276,46;24,9;24,9;273,63;25;25;271,1;22,7;22,7;269,98;12,10
01.01.2012 23:00;13,296;316,64;25,6;25,6;276,45;24,6;24,6;273,65;25,4;25,4;271,09;21,5;21,5;270,11;11,30
01.01.2012 23:15;13,296;316,64;25,6;25,6;276,43;24,3;24,3;273,66;25,9;25,9;271,09;23,1;23,1;270,21;10,90
01.01.2012 23:30;13,545;316,64;25,6;25,6;276,42;24,5;24,5;273,65;25,7;25,7;271,09;23,1;23,1;270,37;10,00
01.01.2012 23:45;13,545;316,64;0;0;276,3;0;0;273,6;0;0;271,08;3;3;270,48;9,50
02.01.2012 00:00;13,545;316,64;0;0;276,34;0;0;273,59;0;0;271;0;0;270,44;9,50
02.01.2012 00:15;13,545;316,64;0;0;276,31;0;0;273,59;0;0;270,99;0;0;270,38;9,50
02.01.2012 00:30;13,545;316,64;0;0;276,33;0;0;273,6;0;0;270,99;0;0;270,28;9,50
02.01.2012 00:45;14,042;316,67;0;0;276,32;0;0;273,61;0;0;271;0;0;270,20;9,40
02.01.2012 01:00;14,042;316,67;0;0;276,32;0;0;273,61;0;0;271,01;0;0;270,12;9,40
02.01.2012 01:15;14,291;316,67;0;0;276,31;0;0;273,62;0;0;271,01;0;0;270,03;9,40
02.01.2012 01:30;14,291;316,68;0;0;276,31;0;0;273,62;0;0;271;0;0;269,96;9,30
02.01.2012 01:45;14,291;316,68;0;0;276,31;0;0;273,62;0;0;271,01;0;0;269,85;9,30
02.01.2012 02:00;14,789;316,68;0;0;276,3;0;0;273,63;0,1;0,1;271,02;0;0;269,77;9,20
02.01.2012 02:15;14,789;316,68;0;0;276,3;0;0;273,63;0,1;0,1;271,03;0;0;269,68;9,20
02.01.2012 02:30;15,038;316,71;0;0;276,3;0;0;273,63;0,1;0,1;271,03;0;0;269,60;8,70
02.01.2012 02:45;15,038;316,71;0;0;276,3;0;0;273,63;0,1;0,1;271,03;0;0;269,52;8,70
02.01.2012 03:00;15,038;316,71;0;0;276,3;0;0;273,64;0,2;0,2;271,04;0;0;269,45;8,70
02.01.2012 03:15;15,536;316,71;0;0;276,3;0;0;273,64;0,2;0,2;271,05;0;0;269,38;8,70
02.01.2012 03:30;15,785;316,72;0;0;276,29;0;0;273,64;0,2;0,2;271,05;0;0;269,29;8,60
02.01.2012 03:45;15,785;316,72;0;0;276,29;0;0;273,64;0,2;0,2;271,06;0;0;269,22;8,60
02.01.2012 04:00;16,282;316,72;0;0;276,29;0;0;273,65;0,2;0,2;271,06;0;0;269,13;8,60
02.01.2012 04:15;16,531;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,07;0;0;269,06;8,50
02.01.2012 04:30;16,531;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,07;0;0;268,98;8,50
02.01.2012 04:45;16,531;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,07;0;0;268,93;8,80
02.01.2012 05:00;17,278;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,07;0;0;268,85;10,40
02.01.2012 05:15;17,278;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,08;0;0;268,76;11,50
02.01.2012 05:30;17,775;316,75;0;0;276,29;0;0;273,65;0,2;0,2;271,07;0;0;268,63;13,30
02.01.2012 05:45;17,775;316,79;0;0;276,29;0;0;273,65;0,2;0,2;271,08;0;0;268,51;14,90
02.01.2012 06:00;18,025;316,76;12,3;12,3;276,29;0;0;273,65;0,2;0,2;271,07;0;0;268,37;16,90
02.01.2012 06:15;18,025;316,79;25,4;25,4;276,31;23;23;273,72;26,4;26,4;271,12;25,2;25,2;268,24;18,60
02.01.2012 06:30;18,522;316,79;25,4;25,4;276,32;21,2;21,2;273,66;24,5;24,5;271,06;25,2;25,2;268,23;18,60
02.01.2012 06:45;18,771;316,79;25,4;25,4;276,37;22,6;22,6;273,67;25,7;25,7;271,02;20,6;20,6;268,32;18,90
02.01.2012 07:00;19,02;316,79;25,4;25,4;276,43;24,6;24,6;273,63;24,9;24,9;271,04;20,5;20,5;268,40;19,10
02.01.2012 07:15;19,02;316,79;25,4;25,4;276,44;24,3;24,3;273,61;24,8;24,8;271,07;22,5;22,5;268,46;19,30
02.01.2012 07:30;19,02;316,79;25,4;25,4;276,47;24,4;24,4;273,6;24,2;24,2;271,07;22,6;22,6;268,53;20,90
02.01.2012 07:45;19,518;316,79;25,4;25,4;276,47;25;25;273,65;25,6;25,6;271,07;22,4;22,4;268,58;22,30
02.01.2012 08:00;19,767;316,79;25,4;25,4;276,44;24,9;24,9;273,66;25,7;25,7;271,09;23,4;23,4;268,63;22,10
02.01.2012 08:15;19,767;316,79;29,5;29,5;276,45;27,3;27,3;273,64;25,4;25,4;271,09;23,4;23,4;268,69;22,30
02.01.2012 08:30;20,264;316,79;29,5;29,5;276,46;28;28;273,69;28,4;28,4;271,11;26,8;26,8;268,76;22,50
02.01.2012 08:45;20,514;316,79;29,5;29,5;276,47;28,3;28,3;273,68;29,3;29,3;271,1;28,3;28,3;268,86;22,30
02.01.2012 09:00;20,514;316,79;29,5;29,5;276,46;28,6;28,6;273,65;28,9;28,9;271,09;28,2;28,2;269,01;22,70
02.01.2012 09:15;20,762;316,79;29,5;29,5;276,45;28,4;28,4;273,64;28,7;28,7;271,09;28,2;28,2;269,10;25,40
02.01.2012 09:30;21,26;316,79;29,5;29,5;276,44;28,1;28,1;273,62;28,3;28,3;271,09;28,1;28,1;269,18;28,90
02.01.2012 09:45;21,26;316,79;29,5;29,5;276,43;27,9;27,9;273,62;28;28;271,1;28,3;28,3;269,21;32,60
02.01.2012 10:00;21,758;316,79;29,5;29,5;276,39;27,4;27,4;273,67;28,9;28,9;271,1;25,9;25,9;269,21;33,00
02.01.2012 10:15;22,007;316,79;29,5;29,5;276,42;27,1;27,1;273,65;27,9;27,9;271,09;28,4;28,4;269,21;33,00
02.01.2012 10:30;22,007;316,79;29,5;29,5;276,44;28;28;273,65;27,8;27,8;271,08;27,6;27,6;269,21;33,00
02.01.2012 10:45;22,504;316,79;29,5;29,5;276,44;28;28;273,65;28,3;28,3;271,1;27,8;27,8;269,21;33,00
02.01.2012 11:00;22,753;316,79;29,5;29,5;276,46;27,7;27,7;273,63;28;28;271,08;27,8;27,8;269,21;33,00
02.01.2012 11:15;23,002;316,79;29,5;29,5;276,47;28;28;273,62;27,5;27,5;271,08;27,9;27,9;269,21;33,00
02.01.2012 11:30;23,002;316,79;29,5;29,5;276,47;28,2;28,2;273,62;27,4;27,4;271,09;27,8;27,8;269,21;33,40
02.01.2012 11:45;23,251;316,79;29,5;29,5;276,45;28,4;28,4;273,62;27,9;27,9;271,1;28,2;28,2;269,21;33,40
02.01.2012 12:00;23,251;316,79;29,5;29,5;276,44;28;28;273,63;27,6;27,6;271,1;28,3;28,3;269,21;33,40
02.01.2012 12:15;23,5;316,79;29,5;29,5;276,43;28;28;273,64;28,1;28,1;271,09;28;28;269,21;33,40
02.01.2012 12:30;23,5;316,79;29,5;29,5;276,43;27,7;27,7;273,66;28;28;271,09;28,2;28,2;269,21;33,40
02.01.2012 12:45;23,5;316,79;29,5;29,5;276,43;28;28;273,67;28,5;28,5;271,08;28,3;28,3;269,21;33,40
02.01.2012 13:00;24,357;316,79;29,5;29,5;276,43;27,9;27,9;273,67;28,4;28,4;271,06;28,4;28,4;269,21;33,40
02.01.2012 13:15;24,357;316,79;29,5;29,5;276,43;27,9;27,9;273,67;28,6;28,6;271,07;28,5;28,5;269,21;33,40
02.01.2012 13:30;24,357;316,8;29,5;29,5;276,43;28;28;273,64;28,4;28,4;271,06;28,5;28,5;269,21;33,40
02.01.2012 13:45;24,786;316,79;29,5;29,5;276,43;28;28;273,62;28,3;28,3;271,07;28,3;28,3;269,21;33,40
02.01.2012 14:00;24,786;316,8;29,5;29,5;276,43;28,1;28,1;273,62;27,8;27,8;271,09;28;28;269,21;33,40
02.01.2012 14:15;24,786;316,79;29,5;29,5;276,43;27,8;27,8;273,61;27,8;27,8;271,09;28,2;28,2;269,21;33,40
02.01.2012 14:30;24,786;316,8;29,5;29,5;276,43;28,1;28,1;273,61;27,6;27,6;271,08;28;28;269,21;33,40
02.01.2012 14:45;25,642;316,8;29,5;29,5;276,43;27,9;27,9;273,63;27,9;27,9;271,09;28,1;28,1;269,21;33,40
02.01.2012 15:00;25,642;316,8;29,5;29,5;276,43;27,9;27,9;273,65;28;28;271,09;28,4;28,4;269,21;33,40
02.01.2012 15:15;26,071;316,8;29,5;29,5;276,43;27,8;27,8;273,65;28,4;28,4;271,07;28,2;28,2;269,21;33,40
02.01.2012 15:30;26,5;316,8;29,5;29,5;276,43;27,9;27,9;273,66;28,5;28,5;271,06;28,2;28,2;269,21;33,40
02.01.2012 15:45;26,928;316,8;29,5;29,5;276,43;28;28;273,66;28,3;28,3;271,05;28,2;28,2;269,21;33,40
02.01.2012 16:00;27,357;316,8;29,5;29,5;276,43;27,8;27,8;273,66;28,4;28,4;271,05;28;28;269,21;33,40
02.01.2012 16:15;27,357;316,8;29,5;29,5;276,43;27,8;27,8;273,66;28,7;28,7;271,06;28,1;28,1;269,21;33,40
02.01.2012 16:30;27,786;316,8;29,5;29,5;276,43;27,8;27,8;273,66;28,7;28,7;271,06;28,3;28,3;269,21;33,40
02.01.2012 16:45;27,786;316,83;29,5;29,5;276,43;27,8;27,8;273,63;28,1;28,1;271,08;28,3;28,3;269,21;33,40
02.01.2012 17:00;28,214;316,83;29,5;29,5;276,43;27,6;27,6;273,62;27,9;27,9;271,1;28,4;28,4;269,21;33,40
02.01.2012 17:15;28,214;316,83;29,5;29,5;276,43;27,7;27,7;273,62;27,7;27,7;271,1;28,2;28,2;269,21;33,40
02.01.2012 17:30;29,072;316,83;29,5;29,5;276,43;27,6;27,6;273,62;27,6;27,6;271,1;28,2;28,2;269,21;33,40
02.01.2012 17:45;29,072;316,83;29,5;29,5;276,43;27,7;27,7;273,62;27,7;27,7;271,1;28,2;28,2;269,21;33,40
02.01.2012 18:00;29,499;316,83;29,5;29,5;276,44;27,5;27,5;273,62;27,4;27,4;271,09;28,3;28,3;269,21;33,40
02.01.2012 18:15;29,499;316,83;29,5;29,5;276,44;27,8;27,8;273,62;27,3;27,3;271,09;27,9;27,9;269,22;33,40
02.01.2012 18:30;29,499;316,83;29,5;29,5;276,45;27,8;27,8;273,65;28;28;271,09;28;28;269,22;33,40
02.01.2012 18:45;30,357;316,84;29,5;29,5;276,45;27,8;27,8;273,66;28,2;28,2;271,09;28,5;28,5;269,21;33,40
02.01.2012 19:00;30,357;316,84;29,5;29,5;276,45;27,8;27,8;273,67;28,5;28,5;271,06;28,1;28,1;269,21;33,40
02.01.2012 19:15;30,357;316,84;29,5;29,5;276,46;27,7;27,7;273,66;28,7;28,7;271,07;28,1;28,1;269,21;33,40
02.01.2012 19:30;30,785;316,84;29,5;29,5;276,45;28,3;28,3;273,65;28,7;28,7;271,07;28,8;28,8;269,21;33,40
02.01.2012 19:45;30,785;316,84;29,5;29,5;276,44;28;28;273,63;28,2;28,2;271,07;28,8;28,8;269,21;33,40
02.01.2012 20:00;31,214;316,84;29,5;29,5;276,44;28;28;273,62;28;28;271,07;28,4;28,4;269,21;33,40
02.01.2012 20:15;31,643;316,87;29,5;29,5;276,44;28,1;28,1;273,61;28;28;271,09;28,4;28,4;269,21;33,40
02.01.2012 20:30;31,214;316,87;29,5;29,5;276,43;28,1;28,1;273,61;27,6;27,6;271,09;28,4;28,4;269,21;33,40
02.01.2012 20:45;31,643;316,87;29,6;29,6;276,43;27,9;27,9;273,61;27,5;27,5;271,09;28,4;28,4;269,21;33,40
02.01.2012 21:00;32,499;316,87;29,6;29,6;276,43;28;28;273,64;27,4;27,4;271,1;28,2;28,2;269,21;33,40
02.01.2012 21:15;32,07;316,87;29,6;29,6;276,43;27,9;27,9;273,65;28;28;271,09;28;28;269,21;33,40
02.01.2012 21:30;32,07;316,88;29,6;29,6;276,43;28;28;273,67;28,3;28,3;271,09;28,4;28,4;269,21;33,40
02.01.2012 21:45;32,07;316,88;29,6;29,6;276,43;28;28;273,67;28,8;28,8;271,09;28,7;28,7;269,21;33,40
02.01.2012 22:00;32,928;316,88;29,6;29,6;276,43;27,9;27,9;273,67;28,6;28,6;271,07;28,8;28,8;269,21;33,40
02.01.2012 22:15;32,499;316,88;29,5;29,5;276,43;28;28;273,65;28,4;28,4;271,06;28,7;28,7;269,21;33,40
02.01.2012 22:30;32,928;316,88;29,5;29,5;276,43;27,9;27,9;273,64;28,2;28,2;271,07;28,6;28,6;269,21;33,40
02.01.2012 22:45;32,928;316,91;29,6;29,6;276,43;27,7;27,7;273,63;27,9;27,9;271,07;28,6;28,6;269,22;33,40
02.01.2012 23:00;32,928;316,91;29,6;29,6;276,43;27,8;27,8;273,62;27,7;27,7;271,07;28,2;28,2;269,22;33,40
02.01.2012 23:15;33,785;316,91;29,6;29,6;276,43;27,7;27,7;273,62;27,8;27,8;271,09;27,9;27,9;269,22;33,40
02.01.2012 23:30;33,785;316,91;29,5;29,5;276,43;27,5;27,5;273,62;27,8;27,8;271,09;28,1;28,1;269,22;33,40
02.01.2012 23:45;33,785;316,91;29,5;29,5;276,43;27,4;27,4;273,62;27,7;27,7;271,09;28,1;28,1;269,22;33,40
03.01.2012 00:00;33,356;316,91;29,5;29,5;276,43;27,4;27,4;273,62;27,1;27,1;271,09;28,1;28,1;269,22;33,40
03.01.2012 00:15;33,785;316,91;29,5;29,5;276,44;27,7;27,7;273,63;27,2;27,2;271,09;28;28;269,22;33,40
03.01.2012 00:30;34,214;316,91;29,5;29,5;276,44;27,6;27,6;273,65;27,5;27,5;271,08;27,7;27,7;269,22;33,40
03.01.2012 00:45;33,356;316,91;29,5;29,5;276,44;27,8;27,8;273,66;27,8;27,8;271,08;28,4;28,4;269,21;33,40
03.01.2012 01:00;34,214;316,91;29,5;29,5;276,45;27,8;27,8;273,66;28,5;28,5;271,06;28,2;28,2;269,21;33,40
03.01.2012 01:15;34,214;316,91;29,5;29,5;276,46;27,7;27,7;273,66;28,3;28,3;271,06;28;28;269,21;33,40
03.01.2012 01:30;33,785;316,95;29,5;29,5;276,46;28,1;28,1;273,66;28,7;28,7;271,06;27,9;27,9;269,21;33,40
03.01.2012 01:45;33,785;316,95;29,5;29,5;276,46;28,2;28,2;273,64;28,7;28,7;271,07;28,5;28,5;269,21;33,40
03.01.2012 02:00;34,214;316,95;29,5;29,5;276,44;28,2;28,2;273,62;28,2;28,2;271,07;28,7;28,7;269,21;33,40
03.01.2012 02:15;34,214;316,95;29,5;29,5;276,44;28;28;273,62;28,1;28,1;271,08;28,6;28,6;269,21;33,40
03.01.2012 02:30;34,642;316,95;29,5;29,5;276,43;27,8;27,8;273,62;27,8;27,8;271,08;28,4;28,4;269,21;33,40
03.01.2012 02:45;34,642;316,95;29,6;29,6;276,43;27,9;27,9;273,62;27,4;27,4;271,09;28,1;28,1;269,21;33,40
03.01.2012 03:00;34,642;316,96;29,6;29,6;276,43;27,7;27,7;273,64;27,8;27,8;271,1;28,2;28,2;269,21;33,40
03.01.2012 03:15;34,642;316,96;29,6;29,6;276,43;27,8;27,8;273,65;27,7;27,7;271,1;28,3;28,3;269,21;33,40
03.01.2012 03:30;34,642;316,96;29,6;29,6;276,43;27,7;27,7;273,66;28,1;28,1;271,09;28,7;28,7;269,21;33,40
03.01.2012 03:45;35,071;316,96;29,6;29,6;276,43;27,5;27,5;273,66;28,4;28,4;271,08;28,2;28,2;269,21;33,40
