Hauptkraftwerk;;;;;;;;Wehr 1;;;;Wehr 2;;;;Wehr 3;;;;Wehr4;;;;;;;;;;;;;
Gesamt Zufluss gemittelt (m3/s);Niv See (m.Å.M.);Durchfluss HKW  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Durchfluss M1;Durchfluss M2;Durchfluss Grundabl.;Niv Wehr 1 (m.Å.M.);Durchfluss Wehr 1  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 2 (m.Å.M.);Durchfluss Wehr 2  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 3 (m.Å.M.);Durchfluss Wehr 3  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 4 (m.Å.M.);Durchfluss Wehr 4  (m3/s);Leistung M1 (kW);Durchfluss Maschine (m3/s);Durchfluss Flachschieber (m3/s);Durchfluss Grundabl. 1 & 2 (m3/s);Pegel H. G. (NullPegel 263,00 m.Å.M);Durchfluss Heiderscheider Grund (m3/s);Gesamt Produktion (kWh);;Strompreis (?/kwh);;Gewinn          (?);Gesamt Gewinn Woche 02-2011
2,115;316,11;0;0;0;0;0;0;276,4;0;0;0;273,65;1,4;0;0;270,91;0,1;0;0;270,24;1;0;0;1;0;30;0,663;0;0;58,94;0,79;0;
2,115;316,11;0;0;0;0;0;0;276,41;0;0;0;273,64;1,2;0;0;270,91;0,1;0;0;270,23;1;0;0;1;0;30;0,663;0;0;61,2;0,82;0;
2,115;316,12;0;0;0;0;0;0;276,41;0;0;0;273,63;1,1;0;0;270,91;0,1;0;0;270,23;1;0;0;1;0;30;0,663;0;0;61,2;0,82;0;
1,862;316,11;0;0;0;0;0;0;276,41;0;0;0;273,63;0,9;0;0;270,92;0,1;0;0;270,23;1;0;0;1;0;30;0,663;0;0;61,2;0,82;0;
1,862;316,11;0;0;0;0;0;0;276,41;0;0;0;273,62;0,9;0;0;270,92;0,1;0;0;270,22;1;0;0;1;0;30;0,663;0;0;61,2;0,82;0;
1,862;316,12;0;0;0;0;0;0;276,41;0;0;0;273,62;0,8;0;0;270,92;0,1;0;0;270,22;1;0;0;1;0;30;0,663;0;0;60;0,8;0;
1,946;316,12;0;0;0;0;0;0;276,41;0;0;0;273,62;0,2;0;0;270,92;0;0;0;270,21;1;0;0;1;0;30;0,663;0;0;60;0,8;0;
2,264;316,11;0;0;0;0;0;0;276,41;0;0;0;273,62;0,2;0;0;270,92;0;0;0;270,21;1;0;0;1;0;30;0,663;0;0;60;0,8;0;
2,412;316,11;0;0;0;0;0;0;276,41;0;0;0;273,62;0,2;0;0;270,92;0;0;0;270,2;1;0;0;1;0;30;0,663;0;0;60;0,8;0;
2,412;316,12;0;0;0;0;0;0;276,41;0;0;0;273,62;0,2;0;0;270,92;0;0;0;270,19;1;0;0;1;0;30;0,663;0;0;55,98;0,75;0;
2,368;316,11;0;0;0;0;0;0;276,41;0;0;0;273,62;0,2;0;0;270,92;0;0;0;270,19;1;0;0;1;0;31;0,685;0;0;55,98;0,75;0;
2,222;316,12;0;0;0;0;0;0;276,41;0;0;0;273,63;0,3;0;0;270,92;0;0;0;270,18;1;0;0;1;0;31;0,685;0;0;55,98;0,75;0;
2,222;316,12;0;0;0;0;0;0;276,41;0;0;0;273,63;0,3;0;0;270,92;0;0;0;270,17;1;0;0;1;0;31;0,685;0;0;55,98;0,75;0;
2,222;316,12;0;0;0;0;0;0;276,41;0;0;0;273,64;0,4;0;0;270,92;0;0;0;270,16;1;0;0;1;0;31;0,685;0;0;53,1;0,71;0;
2,222;316,11;0;0;0;0;0;0;276,41;0;0;0;273,64;0,5;0;0;270,92;0;0;0;270,15;1;0;0;1;0;32;0,703;0;0;53,1;0,71;0;
2,222;316,12;0;0;0;0;0;0;276,41;0;0;0;273,65;0,5;0;0;270,91;0,2;0;0;270,14;1;0;0;1;0;32;0,703;0;0;53,1;0,71;0;
2,222;316,12;0;0;0;0;0;0;276,41;0;0;0;273,65;0,6;0;0;270,9;0,2;0;0;270,14;1;0;0;1;0;32;0,703;0;0;53,1;0,71;0;
2,222;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;0,7;0;0;270,89;0,1;0;0;270,13;1;0;0;1;0;32;0,703;0;0;46,35;0,62;0;
2,222;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;0,7;0;0;270,89;0,1;0;0;270,12;1;0;0;1;0;31;0,685;0;0;46,35;0,62;0;
2,077;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,89;0,1;0;0;270,12;1;0;0;1;0;32;0,703;0;0;46,35;0,62;0;
2,222;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,89;0,1;0;0;270,1;1;0;0;1;0;32;0,703;0;0;46,35;0,62;0;
2,222;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,89;0,1;0;0;270,1;1;0;0;1;0;31;0,685;0;0;43,76;0,58;0;
2,077;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,89;0,1;0;0;270,09;1;0;0;1;0;31;0,685;0;0;43,76;0,58;0;
2,264;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,89;0,1;0;0;270,08;1;0;0;1;0;31;0,685;0;0;43,76;0,58;0;
2,264;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1;0;0;270,88;0,1;0;0;270,08;1;0;0;1;0;31;0,685;0;0;43,76;0,58;0;
2,264;316,13;0;0;0;0;0;0;276,42;0;0;0;273,66;1,4;0;0;270,88;0,1;0;0;270,06;1;0;0;1;0;31;0,685;0;0;41,82;0,56;0;
2,264;316,12;0;0;0;0;0;0;276,42;0;0;0;273,66;1,3;0;0;270,88;0,1;0;0;270,06;1;0;0;1;0;31;0,685;0;0;41,82;0,56;0;
2,115;316,12;0;0;0;0;0;0;276,42;0;0;0;273,64;1,5;0;0;270,88;0,1;0;0;270,05;1;0;0;1;0;31;0,685;0;0;41,82;0,56;0;
2,115;316,12;0;0;0;0;0;0;276,42;0;0;0;273,63;1,3;0;0;270,89;0,1;0;0;270,05;1;0;0;1;0;31;0,685;0;0;41,82;0,56;0;
2,115;316,12;0;0;0;0;0;0;276,42;0;0;0;273,62;0,2;0;0;270,89;0,1;0;0;270,04;1;0;0;1;0;31;0,685;0;0;42,18;0,56;0;
2,115;316,12;0;0;0;0;0;0;276,42;0;0;0;273,62;0,1;0;0;270,9;0;0;0;270,04;1;0;0;1;0;31;0,685;0;0;42,18;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,42;0;0;0;273,62;0,1;0;0;270,9;0;0;0;270,03;1;0;0;1;0;30;0,663;0;0;42,18;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,42;0;0;0;273,62;0,2;0;0;270,9;0;0;0;270,03;1;0;0;1;0;30;0,663;0;0;42,18;0,56;0;
2,115;316,12;0;0;0;0;0;0;276,42;0;0;0;273,63;0,2;0;0;270,9;0;0;0;270,02;1;0;0;1;0;30;0,663;0;0;47,54;0,63;0;
2,115;316,12;0;0;0;0;0;0;276,43;0;0;0;273,63;0,3;0;0;270,9;0;0;0;270,01;1;0;0;1;0;30;0,663;0;0;47,54;0,63;0;
2,115;316,12;0;0;0;0;0;0;276,43;0;0;0;273,64;0,4;0;0;270,9;0;0;0;270,01;1;0;0;1;0;30;0,663;0;0;47,54;0,63;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,64;0,5;0;0;270,9;0;0;0;270;1;0;0;1;0;30;0,663;0;0;47,54;0,63;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,89;0,2;0;0;270;1;0;0;1;0;30;0,663;0;0;53,5;0,71;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,89;0,2;0;0;270;1;0;0;1;0;30;0,663;0;0;53,5;0,71;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,99;1;0;0;1;0;30;0,663;0;0;53,5;0,71;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,99;1;0;0;1;0;30;0,663;0;0;53,5;0,71;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,99;1;0;0;1;0;30;0,663;0;0;58,89;0,78;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,98;1;0;0;1;0;30;0,663;0;0;58,89;0,78;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,98;1;0;0;1;0;30;0,663;0;0;58,89;0,78;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,97;1;0;0;1;0;30;0,663;0;0;58,89;0,78;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,97;1;0;0;1;0;30;0,663;0;0;59,62;0,79;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,97;1;0;0;1;0;30;0,663;0;0;59,62;0,79;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,96;1;0;0;1;0;30;0,663;0;0;59,62;0,79;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,88;0,1;0;0;269,96;1;0;0;1;0;30;0,663;0;0;59,62;0,79;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,87;0,1;0;0;269,95;1;0;0;1;0;30;0,663;0;0;54,33;0,72;0;
2,115;316,12;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,9;0;0;270,87;0,1;0;0;269,95;1;0;0;1;0;30;0,663;0;0;54,33;0,72;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;1,5;0;0;270,87;0,1;0;0;269,94;1;0;0;1;0;30;0,663;0;0;54,33;0,72;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;1,3;0;0;270,88;0,1;0;0;269,94;1;0;0;1;0;30;0,663;0;0;54,33;0,72;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,64;1,1;0;0;270,88;0,1;0;0;269,94;1;0;0;1;0;30;0,663;0;0;55,24;0,74;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;1;0;0;270,88;0,1;0;0;269,93;1;0;0;1;0;30;0,663;0;0;55,24;0,74;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;1;0;0;270,88;0,1;0;0;269,93;1;0;0;1;0;30;0,663;0;0;55,24;0,74;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,9;0;0;270,88;0,1;0;0;269,93;1;0;0;1;0;30;0,663;0;0;55,24;0,74;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,8;0;0;270,88;0,1;0;0;269,92;1;0;0;1;0;30;0,663;0;0;49,74;0,66;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,1;0;0;270,88;0;0;0;269,92;1;0;0;1;0;30;0,663;0;0;49,74;0,66;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,1;0;0;270,88;0;0;0;269,91;1;0;0;1;0;30;0,663;0;0;49,74;0,66;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,2;0;0;270,88;0;0;0;269,91;1;0;0;1;0;30;0,663;0;0;49,74;0,66;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;0,2;0;0;270,88;0;0;0;269,9;1;0;0;1;0;30;0,663;0;0;41,97;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;0,3;0;0;270,88;0;0;0;269,9;1;0;0;1;0;30;0,663;0;0;41,97;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,64;0,4;0;0;270,88;0;0;0;269,89;1;0;0;1;0;30;0,663;0;0;41,97;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,64;0,5;0;0;270,88;0;0;0;269,89;1;0;0;1;0;30;0,663;0;0;41,97;0,56;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;0,6;0;0;270,87;0,2;0;0;269,88;1;0;0;1;0;30;0,663;0;0;38,21;0,51;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;0,7;0;0;270,87;0,2;0;0;269,88;1;0;0;1;0;30;0,663;0;0;38,21;0,51;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,88;1;0;0;1;0;30;0,663;0;0;38,21;0,51;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,88;1;0;0;1;0;30;0,663;0;0;38,21;0,51;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,87;1;0;0;1;0;30;0,663;0;0;24,95;0,33;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,87;1;0;0;1;0;30;0,663;0;0;24,95;0,33;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,86;1;0;0;1;0;30;0,663;0;0;24,95;0,33;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,86;1;0;0;1;0;30;0,663;0;0;24,95;0,33;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,66;1;0;0;270,86;0,1;0;0;269,86;1;0;0;1;0;30;0,663;0;0;18,98;0,25;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,65;1,4;0;0;270,86;0,1;0;0;269,86;1;0;0;1;0;30;0,663;0;0;18,98;0,25;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,64;1,2;0;0;270,86;0,1;0;0;269,85;1;0;0;1;0;30;0,663;0;0;18,98;0,25;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,64;1,1;0;0;270,86;0,1;0;0;269,85;1;0;0;1;0;30;0,663;0;0;18,98;0,25;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;1;0;0;270,86;0,1;0;0;269,84;1;0;0;1;0;30;0,663;0;0;22,1;0,29;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;0,9;0;0;270,86;0,1;0;0;269,84;1;0;0;1;0;30;0,663;0;0;22,1;0,29;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,63;0,9;0;0;270,86;0,1;0;0;269,84;1;0;0;1;0;30;0,663;0;0;22,1;0,29;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,8;0;0;270,86;0,1;0;0;269,83;1;0;0;1;0;30;0,663;0;0;22,1;0,29;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,8;0;0;270,86;0,1;0;0;269,83;1;0;0;1;0;30;0,663;0;0;33,55;0,45;0;
2,115;316,13;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,7;0;0;270,86;0,1;0;0;269,83;1;0;0;1;0;30;0,663;0;0;33,55;0,45;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,62;0,1;0;0;270,86;0;0;0;269,82;1;0;0;1;0;30;0,663;0;0;33,55;0,45;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,62;0,1;0;0;270,85;0;0;0;269,82;1;0;0;1;0;30;0,663;0;0;33,55;0,45;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,62;0,1;0;0;270,85;0;0;0;269,81;1;0;0;1;0;30;0,663;0;0;32,85;0,44;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,62;0,2;0;0;270,85;0;0;0;269,8;1;0;0;1;0;30;0,663;0;0;32,85;0,44;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,63;0,2;0;0;270,85;0;0;0;269,8;1;0;0;1;0;30;0,663;0;0;32,85;0,44;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,63;0,3;0;0;270,85;0;0;0;269,79;1;0;0;1;0;30;0,663;0;0;32,85;0,44;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,63;0,3;0;0;270,85;0;0;0;269,79;1;0;0;1;0;30;0,663;0;0;37,41;0,5;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,64;0,4;0;0;270,85;0;0;0;269,78;1;0;0;1;0;30;0,663;0;0;37,41;0,5;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,64;0,4;0;0;270,85;0;0;0;269,77;1;0;0;1;0;30;0,663;0;0;37,41;0,5;0;
2,115;316,13;0;0;0;0;0;0;276,43;0;0;0;273,65;0,5;0;0;270,85;0,3;0;0;269,77;1;0;0;1;0;30;0,663;0;0;37,41;0,5;0;
2,115;316,14;0;0;0;0;0;0;276,43;0;0;0;273,65;0,6;0;0;270,84;0,2;0;0;269,76;1;0;0;1;0;30;0,663;0;0;42,06;0,56;0;
2,115;316,14;0;0;0;0;0;0;276,43;0;0;0;273,65;0,6;0;0;270,84;0,2;0;0;269,76;1;0;0;1;0;30;0,663;0;0;42,06;0,56;0;
2,115;316,15;0;0;0;0;0;0;276,43;0;0;0;273,66;0,7;0;0;270,83;0,1;0;0;269,76;1;0;0;1;0;30;0,663;0;0;42,06;0,56;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;0,7;0;0;270,82;0,1;0;0;269,75;1;0;0;1;0;30;0,663;0;0;42,06;0,56;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;1,1;0;0;270,82;0,1;0;0;269,75;1;0;0;1;0;30;0,663;0;0;48,09;0,64;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;1,1;0;0;270,82;0,1;0;0;269,75;1;0;0;1;0;30;0,663;0;0;48,09;0,64;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;1,1;0;0;270,82;0,1;0;0;269,74;1;0;0;1;0;30;0,663;0;0;48,09;0,64;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;1,1;0;0;270,82;0,1;0;0;269,74;1;0;0;1;0;30;0,663;0;0;48,09;0,64;0;
1,946;316,15;0;0;0;0;0;0;276,43;0;0;0;273,66;1,1;0;0;270,82;0,1;0;0;269,73;1;0;0;1;0;30;0,663;0;0;52,14;0,69;0;
1,946;316,14;0;0;0;0;0;0;276,43;0;0;0;273,66;1,4;0;0;270,82;0,1;0;0;269,73;1;0;0;1;0;30;0,663;0;0;52,14;0,69;0;
1,946;316,14;0;0;0;0;0;0;276,43;0,1;0;0;273,65;1,7;0;0;270,82;0,1;0;0;269,73;1;0;0;1;0;30;0,663;0;0;52,14;0,69;0;
1,946;316,15;0;0;0;0;0;0;276,43;0,1;0;0;273,63;1,4;0;0;270,83;0,1;0;0;269,72;1;0;0;1;0;30;0,663;0;0;52,14;0,69;0;
1,946;316,14;0;0;0;0;0;0;276,43;0,1;0;0;273,62;1,2;0;0;270,84;0,2;0;0;269,72;1;0;0;1;0;30;0,663;0;0;56,43;0,75;0;
1,946;316,14;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,1;0;0;270,84;0;0;0;269,71;1;0;0;1;0;30;0,663;0;0;56,43;0,75;0;
1,946;316,15;0;0;0;0;0;0;276,43;0,1;0;0;273,62;0,1;0;0;270,84;0;0;0;269,71;1;0;0;1;0;30;0,663;0;0;56,43;0,75;0;
1,946;316,15;0;0;0;0;0;0;276,44;0,1;0;0;273,62;0,2;0;0;270,84;0;0;0;269,7;1;0;0;1;0;30;0,663;0;0;56,43;0,75;0;
1,946;316,14;0;0;0;0;0;0;276,44;0,1;0;0;273,63;0,2;0;0;270,84;0;0;0;269,69;1;0;0;1;0;30;0,663;0;0;56,23;0,75;0;
